"","concept_id","concept_code","concept_name","domain","vocabulary","is_standard","include_descendants"
"12613",41388782,"OMOP2586744","30 ML norfenefrine 6 MG/ML Oral Solution [Hypocor] Box of 1","Drug","RxNorm Extension","S",FALSE
"12614",41389052,"OMOP2587014","30 ML norfenefrine 6 MG/ML Oral Solution [Norfenefrin]","Drug","RxNorm Extension","S",FALSE
"12615",41386826,"OMOP2584788","30 ML norfenefrine 6 MG/ML Oral Solution [Norfenefrin] Box of 1","Drug","RxNorm Extension","S",FALSE
"12616",41387757,"OMOP2585719","30 ML norfenefrine 6 MG/ML Oral Solution [Norfenefrin] Box of 1 by Pharma Selz","Drug","RxNorm Extension","S",FALSE
"12617",41387097,"OMOP2585059","30 ML norfenefrine 6 MG/ML Oral Solution [Novadral]","Drug","RxNorm Extension","S",FALSE
"12618",41386827,"OMOP2584789","30 ML norfenefrine 6 MG/ML Oral Solution [Novadral] Box of 1","Drug","RxNorm Extension","S",FALSE
"12619",41386334,"OMOP2584296","30 ML norfenefrine 6 MG/ML Oral Solution [Novadral] Box of 1 by Aca Mueller","Drug","RxNorm Extension","S",FALSE
"12620",41385477,"OMOP2583439","30 ML norfenefrine 6 MG/ML Oral Solution [Novadral] Box of 1 by Ae-Media","Drug","RxNorm Extension","S",FALSE
"12621",41388894,"OMOP2586856","30 ML norfenefrine 6 MG/ML Oral Solution [Novadral] Box of 1 by Pfizer","Drug","RxNorm Extension","S",FALSE
"12622",41387264,"OMOP2585226","30 ML norfenefrine 6 MG/ML Oral Solution Box of 1","Drug","RxNorm Extension","S",FALSE
"12623",42800321,"1299682","300 ACTUAT isoproterenol hydrochloride 0.131 MG/ACTUAT Metered Dose Inhaler","Drug","RxNorm","S",FALSE
"12624",42800322,"1299687","300 ACTUAT isoproterenol hydrochloride 0.131 MG/ACTUAT Metered Dose Inhaler [Isuprel]","Drug","RxNorm","S",FALSE
"12625",42800325,"1299672","300 ACTUAT isoproterenol sulfate 0.08 MG/ACTUAT Metered Dose Inhaler","Drug","RxNorm","S",FALSE
"12626",42800326,"1299675","300 ACTUAT isoproterenol sulfate 0.08 MG/ACTUAT Metered Dose Inhaler [Medihaler-Iso]","Drug","RxNorm","S",FALSE
"12627",43039913,"OMOP4854947","4 ML Epinephrine 1 MG/ML Injectable Solution","Drug","RxNorm Extension","S",FALSE
"12628",43039914,"OMOP4854948","4 ML Epinephrine 1 MG/ML Injectable Solution Box of 5","Drug","RxNorm Extension","S",FALSE
"12629",43039915,"OMOP4854949","4 ML Epinephrine 1 MG/ML Injectable Solution Box of 5 by Hospira","Drug","RxNorm Extension","S",FALSE
"12630",43174893,"OMOP512234","4 ML Epinephrine 1 MG/ML Prefilled Syringe","Drug","RxNorm Extension","S",FALSE
"12631",43207652,"OMOP512236","4 ML Epinephrine 1 MG/ML Prefilled Syringe [NORADRENALINE HOSPIRA]","Drug","RxNorm Extension","S",FALSE
"12632",43163886,"OMOP512237","4 ML Epinephrine 1 MG/ML Prefilled Syringe [NORADRENALINE HOSPIRA] Box of 5","Drug","RxNorm Extension","S",FALSE
"12633",43163887,"OMOP512238","4 ML Epinephrine 1 MG/ML Prefilled Syringe [NORADRENALINE HOSPIRA] Box of 5 by Hospira","Drug","RxNorm Extension","S",FALSE
"12634",43196736,"OMOP512235","4 ML Epinephrine 1 MG/ML Prefilled Syringe Box of 5","Drug","RxNorm Extension","S",FALSE
"12635",43039904,"OMOP4854938","4 ML Epinephrine 2 MG/ML Injectable Solution","Drug","RxNorm Extension","S",FALSE
"12636",43039909,"OMOP4854943","4 ML Epinephrine 2 MG/ML Injectable Solution [NORADRENALINE MYLAN]","Drug","RxNorm Extension","S",FALSE
"12637",43039910,"OMOP4854944","4 ML Epinephrine 2 MG/ML Injectable Solution [NORADRENALINE MYLAN] Box of 50","Drug","RxNorm Extension","S",FALSE
"12638",43039911,"OMOP4854945","4 ML Epinephrine 2 MG/ML Injectable Solution [NORADRENALINE MYLAN] Box of 50 by Mylan","Drug","RxNorm Extension","S",FALSE
"12639",43039905,"OMOP4854939","4 ML Epinephrine 2 MG/ML Injectable Solution Box of 10","Drug","RxNorm Extension","S",FALSE
"12640",43039907,"OMOP4854941","4 ML Epinephrine 2 MG/ML Injectable Solution Box of 10 by Aguettant","Drug","RxNorm Extension","S",FALSE
"12641",43039906,"OMOP4854940","4 ML Epinephrine 2 MG/ML Injectable Solution Box of 10 by Renaudin","Drug","RxNorm Extension","S",FALSE
"12642",43039908,"OMOP4854942","4 ML Epinephrine 2 MG/ML Injectable Solution Box of 50","Drug","RxNorm Extension","S",FALSE
"12643",43196707,"OMOP511953","4 ML Epinephrine 2 MG/ML Prefilled Syringe","Drug","RxNorm Extension","S",FALSE
"12644",43207627,"OMOP511957","4 ML Epinephrine 2 MG/ML Prefilled Syringe [NORADRENALINE MYLAN]","Drug","RxNorm Extension","S",FALSE
"12645",43163863,"OMOP511958","4 ML Epinephrine 2 MG/ML Prefilled Syringe [NORADRENALINE MYLAN] Box of 50","Drug","RxNorm Extension","S",FALSE
"12646",43185727,"OMOP511959","4 ML Epinephrine 2 MG/ML Prefilled Syringe [NORADRENALINE MYLAN] Box of 50 by Mylan","Drug","RxNorm Extension","S",FALSE
"12647",43141668,"OMOP511960","4 ML Epinephrine 2 MG/ML Prefilled Syringe [NORADRENALINE RENAUDIN]","Drug","RxNorm Extension","S",FALSE
"12648",43196708,"OMOP511961","4 ML Epinephrine 2 MG/ML Prefilled Syringe [NORADRENALINE RENAUDIN] Box of 10","Drug","RxNorm Extension","S",FALSE
"12649",43196709,"OMOP511963","4 ML Epinephrine 2 MG/ML Prefilled Syringe [NORADRENALINE RENAUDIN] Box of 10 by Renaudin","Drug","RxNorm Extension","S",FALSE
"12650",43174861,"OMOP511954","4 ML Epinephrine 2 MG/ML Prefilled Syringe Box of 10","Drug","RxNorm Extension","S",FALSE
"12651",43207625,"OMOP511955","4 ML Epinephrine 2 MG/ML Prefilled Syringe Box of 10 by Aguettant","Drug","RxNorm Extension","S",FALSE
"12652",43039912,"OMOP4854946","4 ML Epinephrine 2 MG/ML Prefilled Syringe Box of 10 by Renaudin","Drug","RxNorm Extension","S",FALSE
"12653",43207626,"OMOP511956","4 ML Epinephrine 2 MG/ML Prefilled Syringe Box of 50","Drug","RxNorm Extension","S",FALSE
"12654",42921565,"OMOP4648391","4 ML Norepinephrine 1 MG/ML Injectable Solution [Levophed]","Drug","RxNorm Extension","S",FALSE
"12655",42921566,"OMOP4648392","4 ML Norepinephrine 1 MG/ML Injectable Solution [NORADRENALINE JAYTECH]","Drug","RxNorm Extension","S",FALSE
"12656",42921569,"OMOP4648394","4 ML Norepinephrine 1 MG/ML Injectable Solution [NOREPIRIN]","Drug","RxNorm Extension","S",FALSE
"12657",42921570,"OMOP4648395","4 ML Norepinephrine 1 MG/ML Injectable Solution [NORPIN]","Drug","RxNorm Extension","S",FALSE
"12658",42921568,"OMOP4648393","4 ML Norepinephrine 1 MG/ML Injectable Solution [Q-PHRINE]","Drug","RxNorm Extension","S",FALSE
"12659",43286111,"OMOP562230","4 ML Norepinephrine 1 MG/ML Injection [Levophed] Box of 10","Drug","RxNorm Extension","S",FALSE
"12660",42921143,"OMOP4647980","5 ML Dobutamine 50 MG/ML Injectable Solution [DOBURAN]","Drug","RxNorm Extension","S",FALSE
"12661",42921146,"OMOP4647982","5 ML Dobutamine 50 MG/ML Injectable Solution [DOBUTAMIN HCI MYUNGMOON]","Drug","RxNorm Extension","S",FALSE
"12662",42921147,"OMOP4647983","5 ML Dobutamine 50 MG/ML Injectable Solution [DOBUTAMINE HCL HUONS]","Drug","RxNorm Extension","S",FALSE
"12663",42921145,"OMOP4647981","5 ML Dobutamine 50 MG/ML Injectable Solution [HANA DOBUTAMINE HCL]","Drug","RxNorm Extension","S",FALSE
"12664",42921148,"OMOP4647984","5 ML Dobutamine 50 MG/ML Injectable Solution [TOBUREX]","Drug","RxNorm Extension","S",FALSE
"12665",41359872,"OMOP2557834","5 ML Dopamine 10 MG/ML Injectable Solution","Drug","RxNorm Extension","S",FALSE
"12666",41358502,"OMOP2556464","5 ML Dopamine 10 MG/ML Injectable Solution [Cardiosteril]","Drug","RxNorm Extension","S",FALSE
"12667",41360115,"OMOP2558077","5 ML Dopamine 10 MG/ML Injectable Solution [Cardiosteril] Box of 1","Drug","RxNorm Extension","S",FALSE
"12668",41353666,"OMOP2551628","5 ML Dopamine 10 MG/ML Injectable Solution [Cardiosteril] Box of 10","Drug","RxNorm Extension","S",FALSE
"12669",41354874,"OMOP2552836","5 ML Dopamine 10 MG/ML Injectable Solution [Cardiosteril] Box of 10 by Fresenius","Drug","RxNorm Extension","S",FALSE
"12670",41357954,"OMOP2555916","5 ML Dopamine 10 MG/ML Injectable Solution [Cardiosteril] Box of 100","Drug","RxNorm Extension","S",FALSE
"12671",41356838,"OMOP2554800","5 ML Dopamine 10 MG/ML Injectable Solution [Cardiosteril] Box of 50","Drug","RxNorm Extension","S",FALSE
"12672",41356293,"OMOP2554255","5 ML Dopamine 10 MG/ML Injectable Solution [Dopamin Ratiopharm]","Drug","RxNorm Extension","S",FALSE
"12673",41352079,"OMOP2550041","5 ML Dopamine 10 MG/ML Injectable Solution [Dopamin Ratiopharm] Box of 5","Drug","RxNorm Extension","S",FALSE
"12674",41355389,"OMOP2553351","5 ML Dopamine 10 MG/ML Injectable Solution [Dopamin Ratiopharm] Box of 5 by Ratiopharm","Drug","RxNorm Extension","S",FALSE
"12675",41352583,"OMOP2550545","5 ML Dopamine 10 MG/ML Injectable Solution [Dopamin Solvay]","Drug","RxNorm Extension","S",FALSE
"12676",41359061,"OMOP2557023","5 ML Dopamine 10 MG/ML Injectable Solution [Dopamin Solvay] Box of 30","Drug","RxNorm Extension","S",FALSE
"12677",41357408,"OMOP2555370","5 ML Dopamine 10 MG/ML Injectable Solution [Dopamin Solvay] Box of 300","Drug","RxNorm Extension","S",FALSE
"12678",41353952,"OMOP2551914","5 ML Dopamine 10 MG/ML Injectable Solution Box of 1","Drug","RxNorm Extension","S",FALSE
"12679",41359374,"OMOP2557336","5 ML Dopamine 10 MG/ML Injectable Solution Box of 10","Drug","RxNorm Extension","S",FALSE
"12680",41355388,"OMOP2553350","5 ML Dopamine 10 MG/ML Injectable Solution Box of 10 by Fresenius","Drug","RxNorm Extension","S",FALSE
"12681",43040175,"OMOP4855208","5 ML Dopamine 10 MG/ML Injectable Solution Box of 10 by Renaudin","Drug","RxNorm Extension","S",FALSE
"12682",41356590,"OMOP2554552","5 ML Dopamine 10 MG/ML Injectable Solution Box of 100","Drug","RxNorm Extension","S",FALSE
"12683",41358813,"OMOP2556775","5 ML Dopamine 10 MG/ML Injectable Solution Box of 30","Drug","RxNorm Extension","S",FALSE
"12684",41355951,"OMOP2553913","5 ML Dopamine 10 MG/ML Injectable Solution Box of 30 by Carinopharm","Drug","RxNorm Extension","S",FALSE
"12685",41355556,"OMOP2553518","5 ML Dopamine 10 MG/ML Injectable Solution Box of 300","Drug","RxNorm Extension","S",FALSE
"12686",41359375,"OMOP2557337","5 ML Dopamine 10 MG/ML Injectable Solution Box of 5","Drug","RxNorm Extension","S",FALSE
"12687",41355557,"OMOP2553519","5 ML Dopamine 10 MG/ML Injectable Solution Box of 50","Drug","RxNorm Extension","S",FALSE
"12688",43040176,"OMOP4855209","5 ML Dopamine 10 MG/ML Injectable Solution Box of 50 by Aguettant","Drug","RxNorm Extension","S",FALSE
"12689",43591405,"OMOP768652","5 ML Dopamine 10 MG/ML Injection [Dopamin Carino] Box of 10 by Carinopharm","Drug","RxNorm Extension","S",FALSE
"12690",43591404,"OMOP768648","5 ML Dopamine 10 MG/ML Injection [Dopamin Carino] Box of 5 by Carinopharm","Drug","RxNorm Extension","S",FALSE
"12691",43591403,"OMOP768644","5 ML Dopamine 10 MG/ML Injection [Dopamin Fresenius] Box of 10 by Fresenius","Drug","RxNorm Extension","S",FALSE
"12692",43196880,"OMOP513600","5 ML Dopamine 10 MG/ML Prefilled Syringe","Drug","RxNorm Extension","S",FALSE
"12693",43185909,"OMOP513603","5 ML Dopamine 10 MG/ML Prefilled Syringe [DOPAMINE AGUETTANT]","Drug","RxNorm Extension","S",FALSE
"12694",43164010,"OMOP513604","5 ML Dopamine 10 MG/ML Prefilled Syringe [DOPAMINE AGUETTANT] Box of 50","Drug","RxNorm Extension","S",FALSE
"12695",43152949,"OMOP513605","5 ML Dopamine 10 MG/ML Prefilled Syringe [DOPAMINE AGUETTANT] Box of 50 by Aguettant","Drug","RxNorm Extension","S",FALSE
"12696",43218806,"OMOP513606","5 ML Dopamine 10 MG/ML Prefilled Syringe [DOPAMINE RENAUDIN]","Drug","RxNorm Extension","S",FALSE
"12697",43218807,"OMOP513609","5 ML Dopamine 10 MG/ML Prefilled Syringe [DOPAMINE RENAUDIN] Box of 10","Drug","RxNorm Extension","S",FALSE
"12698",43207808,"OMOP513610","5 ML Dopamine 10 MG/ML Prefilled Syringe [DOPAMINE RENAUDIN] Box of 10 by Renaudin","Drug","RxNorm Extension","S",FALSE
"12699",43141834,"OMOP513601","5 ML Dopamine 10 MG/ML Prefilled Syringe Box of 10","Drug","RxNorm Extension","S",FALSE
"12700",43040177,"OMOP4855210","5 ML Dopamine 10 MG/ML Prefilled Syringe Box of 10 by Renaudin","Drug","RxNorm Extension","S",FALSE
"12701",43207807,"OMOP513602","5 ML Dopamine 10 MG/ML Prefilled Syringe Box of 50","Drug","RxNorm Extension","S",FALSE
"12702",43040178,"OMOP4855211","5 ML Dopamine 10 MG/ML Prefilled Syringe Box of 50 by Aguettant","Drug","RxNorm Extension","S",FALSE
"12703",41359871,"OMOP2557833","5 ML Dopamine 40 MG/ML Injectable Solution","Drug","RxNorm Extension","S",FALSE
"12704",42921504,"OMOP4648332","5 ML Dopamine 40 MG/ML Injectable Solution [DOPAMINE DAEWOO]","Drug","RxNorm Extension","S",FALSE
"12705",42921506,"OMOP4648334","5 ML Dopamine 40 MG/ML Injectable Solution [DOPAMINE HCI HUONS]","Drug","RxNorm Extension","S",FALSE
"12706",42921505,"OMOP4648333","5 ML Dopamine 40 MG/ML Injectable Solution [DOPASIN]","Drug","RxNorm Extension","S",FALSE
"12707",42921507,"OMOP4648335","5 ML Dopamine 40 MG/ML Injectable Solution [DOPURAMIN]","Drug","RxNorm Extension","S",FALSE
"12708",42921508,"OMOP4648336","5 ML Dopamine 40 MG/ML Injectable Solution [INOPAN MYUNG MOON]","Drug","RxNorm Extension","S",FALSE
"12709",42921510,"OMOP4648338","5 ML Dopamine 40 MG/ML Injectable Solution [TROPIN]","Drug","RxNorm Extension","S",FALSE
"12710",42921509,"OMOP4648337","5 ML Dopamine 40 MG/ML Injectable Solution [UDOPA]","Drug","RxNorm Extension","S",FALSE
"12711",41352357,"OMOP2550319","5 ML Dopamine 40 MG/ML Injectable Solution Box of 10","Drug","RxNorm Extension","S",FALSE
"12712",41357009,"OMOP2554971","5 ML Dopamine 40 MG/ML Injectable Solution Box of 10 by Fresenius","Drug","RxNorm Extension","S",FALSE
"12713",41358265,"OMOP2556227","5 ML Dopamine 40 MG/ML Injectable Solution Box of 100","Drug","RxNorm Extension","S",FALSE
"12714",43040181,"OMOP4855214","5 ML Dopamine 40 MG/ML Injectable Solution Box of 100 by Renaudin","Drug","RxNorm Extension","S",FALSE
"12715",41355554,"OMOP2553516","5 ML Dopamine 40 MG/ML Injectable Solution Box of 300","Drug","RxNorm Extension","S",FALSE
"12716",41355555,"OMOP2553517","5 ML Dopamine 40 MG/ML Injectable Solution Box of 5","Drug","RxNorm Extension","S",FALSE
"12717",41356589,"OMOP2554551","5 ML Dopamine 40 MG/ML Injectable Solution Box of 50","Drug","RxNorm Extension","S",FALSE
"12718",43040180,"OMOP4855213","5 ML Dopamine 40 MG/ML Injectable Solution Box of 50 by Aguettant","Drug","RxNorm Extension","S",FALSE
"12719",43040179,"OMOP4855212","5 ML Dopamine 40 MG/ML Injectable Solution Box of 50 by Mylan","Drug","RxNorm Extension","S",FALSE
"12720",43296948,"OMOP562754","5 ML Dopamine 40 MG/ML Injection Box of 5 by Dbl","Drug","RxNorm Extension","S",FALSE
"12721",43280721,"OMOP562752","5 ML Dopamine 40 MG/ML Injection by Dbl","Drug","RxNorm Extension","S",FALSE
"12722",43185906,"OMOP513590","5 ML Dopamine 40 MG/ML Prefilled Syringe [DOPAMINE AGUETTANT]","Drug","RxNorm Extension","S",FALSE
"12723",43185907,"OMOP513591","5 ML Dopamine 40 MG/ML Prefilled Syringe [DOPAMINE AGUETTANT] Box of 50","Drug","RxNorm Extension","S",FALSE
"12724",43175031,"OMOP513592","5 ML Dopamine 40 MG/ML Prefilled Syringe [DOPAMINE AGUETTANT] Box of 50 by Aguettant","Drug","RxNorm Extension","S",FALSE
"12725",43218805,"OMOP513593","5 ML Dopamine 40 MG/ML Prefilled Syringe [DOPAMINE MYLAN]","Drug","RxNorm Extension","S",FALSE
"12726",43185908,"OMOP513594","5 ML Dopamine 40 MG/ML Prefilled Syringe [DOPAMINE MYLAN] Box of 50","Drug","RxNorm Extension","S",FALSE
"12727",43152948,"OMOP513595","5 ML Dopamine 40 MG/ML Prefilled Syringe [DOPAMINE MYLAN] Box of 50 by Mylan","Drug","RxNorm Extension","S",FALSE
"12728",43141832,"OMOP513597","5 ML Dopamine 40 MG/ML Prefilled Syringe [DOPAMINE RENAUDIN]","Drug","RxNorm Extension","S",FALSE
"12729",43207806,"OMOP513598","5 ML Dopamine 40 MG/ML Prefilled Syringe [DOPAMINE RENAUDIN] Box of 100","Drug","RxNorm Extension","S",FALSE
"12730",43141833,"OMOP513599","5 ML Dopamine 40 MG/ML Prefilled Syringe [DOPAMINE RENAUDIN] Box of 100 by Renaudin","Drug","RxNorm Extension","S",FALSE
"12731",43175030,"OMOP513589","5 ML Dopamine 40 MG/ML Prefilled Syringe Box of 100","Drug","RxNorm Extension","S",FALSE
"12732",43040184,"OMOP4855217","5 ML Dopamine 40 MG/ML Prefilled Syringe Box of 100 by Renaudin","Drug","RxNorm Extension","S",FALSE
"12733",43196879,"OMOP513587","5 ML Dopamine 40 MG/ML Prefilled Syringe Box of 20","Drug","RxNorm Extension","S",FALSE
"12734",43141831,"OMOP513588","5 ML Dopamine 40 MG/ML Prefilled Syringe Box of 20 by Pierre Fabre","Drug","RxNorm Extension","S",FALSE
"12735",43040183,"OMOP4855216","5 ML Dopamine 40 MG/ML Prefilled Syringe Box of 50 by Aguettant","Drug","RxNorm Extension","S",FALSE
"12736",43040182,"OMOP4855215","5 ML Dopamine 40 MG/ML Prefilled Syringe Box of 50 by Mylan","Drug","RxNorm Extension","S",FALSE
"12737",42921511,"OMOP4648339","5 ML Dopamine 80 MG/ML Injectable Solution","Drug","RxNorm Extension","S",FALSE
"12738",42921512,"OMOP4648340","5 ML Dopamine 80 MG/ML Injectable Solution [TROPIN]","Drug","RxNorm Extension","S",FALSE
"12739",42799057,"1292731","5 ML dopamine hydrochloride 40 MG/ML Prefilled Syringe","Drug","RxNorm","S",FALSE
"12740",41355553,"OMOP2553515","5 ML dopexamine 10 MG/ML Injectable Solution","Drug","RxNorm Extension","S",FALSE
"12741",41351649,"OMOP2549611","5 ML dopexamine 10 MG/ML Injectable Solution [Dopacard]","Drug","RxNorm Extension","S",FALSE
"12742",41352582,"OMOP2550544","5 ML dopexamine 10 MG/ML Injectable Solution [Dopacard] Box of 10","Drug","RxNorm Extension","S",FALSE
"12743",41355792,"OMOP2553754","5 ML dopexamine 10 MG/ML Injectable Solution [Dopacard] Box of 5","Drug","RxNorm Extension","S",FALSE
"12744",41357734,"OMOP2555696","5 ML dopexamine 10 MG/ML Injectable Solution Box of 10","Drug","RxNorm Extension","S",FALSE
"12745",41352868,"OMOP2550830","5 ML dopexamine 10 MG/ML Injectable Solution Box of 5","Drug","RxNorm Extension","S",FALSE
"12746",43591311,"OMOP765915","5 ML Epinephrine 0.006 MG/ML Injectable Solution [Ultracain] Box of 100","Drug","RxNorm Extension","S",FALSE
"12747",43040123,"OMOP4855156","5 ML Epinephrine 1 MG/ML Injectable Solution Box of 10 by Aguettant","Drug","RxNorm Extension","S",FALSE
"12748",43040122,"OMOP4855155","5 ML Epinephrine 1 MG/ML Injectable Solution Box of 10 by Renaudin","Drug","RxNorm Extension","S",FALSE
"12749",43218672,"OMOP512461","5 ML Epinephrine 1 MG/ML Prefilled Syringe [ADRENALINE AGUETTANT]","Drug","RxNorm Extension","S",FALSE
"12750",43218673,"OMOP512462","5 ML Epinephrine 1 MG/ML Prefilled Syringe [ADRENALINE AGUETTANT] Box of 10","Drug","RxNorm Extension","S",FALSE
"12751",43152827,"OMOP512463","5 ML Epinephrine 1 MG/ML Prefilled Syringe [ADRENALINE AGUETTANT] Box of 10 by Aguettant","Drug","RxNorm Extension","S",FALSE
"12752",43185789,"OMOP512465","5 ML Epinephrine 1 MG/ML Prefilled Syringe [ADRENALINE RENAUDIN]","Drug","RxNorm Extension","S",FALSE
"12753",43207682,"OMOP512466","5 ML Epinephrine 1 MG/ML Prefilled Syringe [ADRENALINE RENAUDIN] Box of 10","Drug","RxNorm Extension","S",FALSE
"12754",43218674,"OMOP512467","5 ML Epinephrine 1 MG/ML Prefilled Syringe [ADRENALINE RENAUDIN] Box of 10 by Renaudin","Drug","RxNorm Extension","S",FALSE
"12755",43040125,"OMOP4855158","5 ML Epinephrine 1 MG/ML Prefilled Syringe Box of 10 by Aguettant","Drug","RxNorm Extension","S",FALSE
"12756",43040124,"OMOP4855157","5 ML Epinephrine 1 MG/ML Prefilled Syringe Box of 10 by Renaudin","Drug","RxNorm Extension","S",FALSE
"12757",41354990,"OMOP2552952","5 ML Etilefrine 10 MG/ML Injectable Solution","Drug","RxNorm Extension","S",FALSE
"12758",41353079,"OMOP2551041","5 ML Etilefrine 10 MG/ML Injectable Solution [Effortil]","Drug","RxNorm Extension","S",FALSE
"12759",41356274,"OMOP2554236","5 ML Etilefrine 10 MG/ML Injectable Solution [Effortil] Box of 5","Drug","RxNorm Extension","S",FALSE
"12760",41355935,"OMOP2553897","5 ML Etilefrine 10 MG/ML Injectable Solution [Effortil] Box of 5 by Boehringer Ingelheim","Drug","RxNorm Extension","S",FALSE
"12761",41353943,"OMOP2551905","5 ML Etilefrine 10 MG/ML Injectable Solution Box of 5","Drug","RxNorm Extension","S",FALSE
"12762",43291553,"OMOP562811","5 ML Isoproterenol 0.2 MG/ML Injection [Isuprel] Box of 10","Drug","RxNorm Extension","S",FALSE
"12763",43286187,"OMOP562810","5 ML Isoproterenol 0.2 MG/ML Injection [Isuprel] Box of 5","Drug","RxNorm Extension","S",FALSE
"12764",43286186,"OMOP562808","5 ML Isoproterenol 0.2 MG/ML Injection Box of 10","Drug","RxNorm Extension","S",FALSE
"12765",43296956,"OMOP562809","5 ML Isoproterenol 0.2 MG/ML Injection Box of 5","Drug","RxNorm Extension","S",FALSE
"12766",42482538,"OMOP417668","5 ML Isoproterenol 0.2 MG/ML Prefilled Syringe [Isuprel]","Drug","RxNorm Extension","S",FALSE
"12767",42800317,"1299774","5 ML isoproterenol hydrochloride 0.2 MG/ML Prefilled Syringe","Drug","RxNorm","S",FALSE
"12768",41359812,"OMOP2557774","5 ML Phenylephrine 0.1 MG/ML Injectable Solution","Drug","RxNorm Extension","S",FALSE
"12769",41354616,"OMOP2552578","5 ML Phenylephrine 0.1 MG/ML Injectable Solution [Phenylephrin Sintetica]","Drug","RxNorm Extension","S",FALSE
"12770",41357840,"OMOP2555802","5 ML Phenylephrine 0.1 MG/ML Injectable Solution [Phenylephrin Sintetica] Box of 10","Drug","RxNorm Extension","S",FALSE
"12771",41358752,"OMOP2556714","5 ML Phenylephrine 0.1 MG/ML Injectable Solution Box of 10","Drug","RxNorm Extension","S",FALSE
"12772",43040475,"OMOP4855506","5 ML Phenylephrine 0.1 MG/ML Injectable Solution Box of 10 by Renaudin","Drug","RxNorm Extension","S",FALSE
"12773",43040474,"OMOP4855505","5 ML Phenylephrine 0.1 MG/ML Injectable Solution Box of 10 by Unimedic","Drug","RxNorm Extension","S",FALSE
"12774",43207729,"OMOP512864","5 ML Phenylephrine 0.1 MG/ML Prefilled Syringe","Drug","RxNorm Extension","S",FALSE
"12775",43152873,"OMOP512866","5 ML Phenylephrine 0.1 MG/ML Prefilled Syringe [PHENYLEPHRINE RENAUDIN]","Drug","RxNorm Extension","S",FALSE
"12776",43207730,"OMOP512867","5 ML Phenylephrine 0.1 MG/ML Prefilled Syringe [PHENYLEPHRINE RENAUDIN] Box of 10","Drug","RxNorm Extension","S",FALSE
"12777",43218720,"OMOP512868","5 ML Phenylephrine 0.1 MG/ML Prefilled Syringe [PHENYLEPHRINE RENAUDIN] Box of 10 by Renaudin","Drug","RxNorm Extension","S",FALSE
"12778",43152872,"OMOP512865","5 ML Phenylephrine 0.1 MG/ML Prefilled Syringe Box of 10","Drug","RxNorm Extension","S",FALSE
"12779",43040476,"OMOP4855507","5 ML Phenylephrine 0.1 MG/ML Prefilled Syringe Box of 10 by Renaudin","Drug","RxNorm Extension","S",FALSE
"12780",41354935,"OMOP2552897","5 ML Phenylephrine 100 MG/ML Prefilled Applicator","Drug","RxNorm Extension","S",FALSE
"12781",41358922,"OMOP2556884","5 ML Phenylephrine 100 MG/ML Prefilled Applicator [Mydrial]","Drug","RxNorm Extension","S",FALSE
"12782",41359997,"OMOP2557959","5 ML Phenylephrine 100 MG/ML Prefilled Applicator [Mydrial] Box of 1","Drug","RxNorm Extension","S",FALSE
"12783",41356710,"OMOP2554672","5 ML Phenylephrine 100 MG/ML Prefilled Applicator [Mydrial] Box of 5","Drug","RxNorm Extension","S",FALSE
"12784",41354618,"OMOP2552580","5 ML Phenylephrine 100 MG/ML Prefilled Applicator [Neo Mydrial]","Drug","RxNorm Extension","S",FALSE
"12785",41357288,"OMOP2555250","5 ML Phenylephrine 100 MG/ML Prefilled Applicator [Neo Mydrial] Box of 1","Drug","RxNorm Extension","S",FALSE
"12786",41359996,"OMOP2557958","5 ML Phenylephrine 100 MG/ML Prefilled Applicator [Neo Mydrial] Box of 5","Drug","RxNorm Extension","S",FALSE
"12787",41354617,"OMOP2552579","5 ML Phenylephrine 100 MG/ML Prefilled Applicator [Neo-Synephrine]","Drug","RxNorm Extension","S",FALSE
"12788",41353520,"OMOP2551482","5 ML Phenylephrine 100 MG/ML Prefilled Applicator [Neo-Synephrine] Box of 1","Drug","RxNorm Extension","S",FALSE
"12789",41358921,"OMOP2556883","5 ML Phenylephrine 100 MG/ML Prefilled Applicator [Neosynephrin-Pos]","Drug","RxNorm Extension","S",FALSE
"12790",41358920,"OMOP2556882","5 ML Phenylephrine 100 MG/ML Prefilled Applicator [Neosynephrin-Pos] Box of 1","Drug","RxNorm Extension","S",FALSE
"12791",41358753,"OMOP2556715","5 ML Phenylephrine 100 MG/ML Prefilled Applicator Box of 1","Drug","RxNorm Extension","S",FALSE
"12792",41353350,"OMOP2551312","5 ML Phenylephrine 100 MG/ML Prefilled Applicator Box of 5","Drug","RxNorm Extension","S",FALSE
"12793",41393534,"OMOP2591496","50 ML Dobutamine 0.1 MG/ML Injectable Solution","Drug","RxNorm Extension","S",FALSE
"12794",41399260,"OMOP2597222","50 ML Dobutamine 0.1 MG/ML Injectable Solution [Dobutamin Hexal]","Drug","RxNorm Extension","S",FALSE
"12795",41391798,"OMOP2589760","50 ML Dobutamine 0.1 MG/ML Injectable Solution [Dobutamin Hexal] Box of 1","Drug","RxNorm Extension","S",FALSE
"12796",41396721,"OMOP2594683","50 ML Dobutamine 0.1 MG/ML Injectable Solution [Dobutamin Hexal] Box of 1 by Novartis","Drug","RxNorm Extension","S",FALSE
