domain_id,parent_concept,concept_name,concept_id,vocabulary_id,concept_code
Condition,Human immunodeficiency virus infection,Infection caused by Coccidia co-occurrent with acquired immunodeficiency syndrome,36674252,SNOMED,771119002
Condition,Human immunodeficiency virus infection,Infection caused by Cryptosporidium co-occurrent with human immunodeficiency virus infection,37017550,SNOMED,713845004
Condition,Human immunodeficiency virus infection,Infection caused by Cytomegalovirus co-occurrent with human immunodeficiency virus infection,37017446,SNOMED,713722001
Condition,Human immunodeficiency virus infection,Infection caused by herpes simplex virus co-occurrent with human immunodeficiency virus infection,37017454,SNOMED,713730000
Condition,Human immunodeficiency virus infection,Infection caused by herpes zoster virus co-occurrent with human immunodeficiency virus infection,37017457,SNOMED,713733003
Condition,Human immunodeficiency virus infection,Infection caused by Isospora co-occurrent with acquired immunodeficiency syndrome,36674254,SNOMED,771127006
Condition,Human immunodeficiency virus infection,Infection caused by Nocardia co-occurrent with human immunodeficiency virus infection,37017295,SNOMED,713545009
Condition,Human immunodeficiency virus infection,Infection caused by Pneumocystis co-occurrent with human immunodeficiency virus infection,37017248,SNOMED,713490002
Condition,Human immunodeficiency virus infection,Infection caused by Salmonella co-occurrent with human immunodeficiency virus infection,37019042,SNOMED,713342008
Condition,Human immunodeficiency virus infection,Infection caused by Strongyloides co-occurrent with human immunodeficiency virus infection,37017124,SNOMED,713339002
Condition,Human immunodeficiency virus infection,Infection caused by Toxoplasma gondii co-occurrent with acquired immunodeficiency syndrome,36674253,SNOMED,771126002
Condition,Human immunodeficiency virus infection,Infectious gastroenteritis co-occurrent with human immunodeficiency virus infection,37017318,SNOMED,713570009
Condition,Human immunodeficiency virus infection,Infective arthritis co-occurrent with human immunodeficiency virus infection,37017284,SNOMED,713532005
Condition,Human immunodeficiency virus infection,Invasive carcinoma of uterine cervix co-occurrent with human immunodeficiency virus infection,37116830,SNOMED,733834006
Condition,Human immunodeficiency virus infection,Isosporiasis co-occurrent with human immunodeficiency virus infection,37017296,SNOMED,713546005
Condition,Human immunodeficiency virus infection,Lymphadenopathy co-occurrent with human immunodeficiency virus infection,37017263,SNOMED,713507008
Condition,Human immunodeficiency virus infection,Malignant neoplastic disease co-occurrent with human immunodeficiency virus infection,37017320,SNOMED,713572001
Condition,Human immunodeficiency virus infection,Microsporidiosis associated with acquired immunodeficiency syndrome,4225193,SNOMED,421020000
Condition,Human immunodeficiency virus infection,Microsporidiosis co-occurrent with human immunodeficiency virus infection,37017580,SNOMED,713881001
Condition,Human immunodeficiency virus infection,Multidermatomal infection caused by Herpes zoster co-occurrent with human immunodeficiency virus infection,37017652,SNOMED,713964006
Condition,Human immunodeficiency virus infection,Myelitis co-occurrent with human immunodeficiency virus infection,37017126,SNOMED,713341001
Condition,Human immunodeficiency virus infection,Myocarditis co-occurrent with human immunodeficiency virus infection,37017108,SNOMED,713318009
Condition,Human immunodeficiency virus infection,Nephrotic syndrome co-occurrent with human immunodeficiency virus infection,37017424,SNOMED,713695001
Condition,Human immunodeficiency virus infection,Neuralgia co-occurrent with human immunodeficiency virus infection,37019034,SNOMED,713278001
Condition,Human immunodeficiency virus infection,Neuritis co-occurrent with human immunodeficiency virus infection,37017262,SNOMED,713506004
Condition,Human immunodeficiency virus infection,Neuropathy due to human immunodeficiency virus,4048033,SNOMED,230598008
Condition,Human immunodeficiency virus infection,Opportunistic mycosis co-occurrent with human immunodeficiency virus infection,37017579,SNOMED,713880000
Condition,Human immunodeficiency virus infection,Organic brain syndrome co-occurrent with human immunodeficiency virus infection,37017249,SNOMED,713491003
Condition,Human immunodeficiency virus infection,Parkinsonism due to human immunodeficiency virus infection,36716524,SNOMED,722557007
Condition,Human immunodeficiency virus infection,Pediatric human immunodeficiency virus infection,4236860,SNOMED,405631006
Condition,Human immunodeficiency virus infection,Persistent generalized lymphadenopathy,4320032,SNOMED,95892003
Condition,Human immunodeficiency virus infection,Polyneuropathy co-occurrent with human immunodeficiency virus infection,37018721,SNOMED,713489006
Condition,Human immunodeficiency virus infection,Presenile dementia co-occurrent with human immunodeficiency virus infection,37017247,SNOMED,713488003
Condition,Human immunodeficiency virus infection,Primary cerebral lymphoma co-occurrent with human immunodeficiency virus infection,37017112,SNOMED,713325002
Condition,Human immunodeficiency virus infection,Progressive multifocal leukoencephalopathy co-occurrent with human immunodeficiency virus infection,37017246,SNOMED,713487008
Condition,Human immunodeficiency virus infection,Pyrexia of unknown origin co-occurrent with human immunodeficiency virus infection,37017455,SNOMED,713731001
Condition,Human immunodeficiency virus infection,Radiculitis co-occurrent with human immunodeficiency virus infection,37018714,SNOMED,713320007
Condition,Human immunodeficiency virus infection,Recurrent bacterial pneumonia co-occurrent with human immunodeficiency virus infection,37017278,SNOMED,713526000
Condition,Human immunodeficiency virus infection,Recurrent salmonella sepsis co-occurrent with human immunodeficiency virus infection,37018755,SNOMED,714083007
Condition,Human immunodeficiency virus infection,Renal failure syndrome co-occurrent with human immunodeficiency virus infection,37017425,SNOMED,713696000
Condition,Human immunodeficiency virus infection,Reticulosarcoma co-occurrent with human immunodeficiency virus infection,37017243,SNOMED,713483007
Condition,Human immunodeficiency virus infection,Splenomegaly co-occurrent with human immunodeficiency virus infection,37017082,SNOMED,713275003
Condition,Human immunodeficiency virus infection,Subacute adenoviral encephalitis co-occurrent with human immunodeficiency virus infection,37017071,SNOMED,713260006
Condition,Human immunodeficiency virus infection,Symptomatic human immunodeficiency virus (HIV) I infection,45769864,SNOMED,80191000119101
Condition,Human immunodeficiency virus infection,Symptomatic human immunodeficiency virus infection,43531586,SNOMED,81000119104
Condition,Human immunodeficiency virus infection,Visual impairment co-occurrent with human immunodeficiency virus infection,37017283,SNOMED,713531003
Condition,Hypertensive disorder,Benign essential hypertension,312648,SNOMED,1201005
Condition,Hypertensive disorder,Benign essential hypertension complicating AND/OR reason for care during childbirth,4215640,SNOMED,71874008
Condition,Hypertensive disorder,Benign essential hypertension complicating AND/OR reason for care during pregnancy,4034031,SNOMED,23717007
Condition,Hypertensive disorder,Benign essential hypertension complicating AND/OR reason for care during puerperium,4148205,SNOMED,35303009
Condition,Hypertensive disorder,"Benign essential hypertension complicating pregnancy, childbirth and the puerperium",321638,SNOMED,198942000
Condition,Hypertensive disorder,"Benign essential hypertension complicating pregnancy, childbirth and the puerperium - delivered",314103,SNOMED,198944004
Condition,Hypertensive disorder,"Benign essential hypertension complicating pregnancy, childbirth and the puerperium - delivered with postnatal complication",320456,SNOMED,198945003
Condition,Hypertensive disorder,"Benign essential hypertension complicating pregnancy, childbirth and the puerperium - not delivered",314423,SNOMED,198946002
Condition,Hypertensive disorder,"Benign essential hypertension complicating pregnancy, childbirth and the puerperium with postnatal complication",4062811,SNOMED,198947006
Condition,Hypertensive disorder,Benign essential hypertension in obstetric context,4269358,SNOMED,63287004
Condition,Hypertensive disorder,Benign hypertension,4028741,SNOMED,10725009
Condition,Hypertensive disorder,Benign secondary hypertension,314958,SNOMED,194785008
Condition,Hypertensive disorder,Benign secondary renovascular hypertension,4249016,SNOMED,73410007
Condition,Hypertensive disorder,Brachydactyly and arterial hypertension syndrome,36715087,SNOMED,720568003
Condition,Hypertensive disorder,Chronic hypertension complicating AND/OR reason for care during childbirth,4304837,SNOMED,8218002
Condition,Hypertensive disorder,Chronic hypertension complicating AND/OR reason for care during pregnancy,4291933,SNOMED,37618003
Condition,Hypertensive disorder,Chronic hypertension complicating AND/OR reason for care during puerperium,4080325,SNOMED,24042004
Condition,Hypertensive disorder,Chronic hypertension in obstetric context,4227607,SNOMED,8762007
Condition,Hypertensive disorder,Diastolic hypertension,4167358,SNOMED,48146000
Condition,Hypertensive disorder,Diastolic hypertension and systolic hypertension,42538697,SNOMED,762463000
Condition,Hypertensive disorder,Eclampsia added to pre-existing hypertension,4289142,SNOMED,69909000
Condition,Hypertensive disorder,Eclampsia with pre-existing hypertension in childbirth,45757119,SNOMED,10752641000119102
Condition,Hypertensive disorder,Essential hypertension,320128,SNOMED,59621000
Condition,Hypertensive disorder,Essential hypertension complicating AND/OR reason for care during childbirth,4083723,SNOMED,18416000
Condition,Hypertensive disorder,Essential hypertension complicating AND/OR reason for care during pregnancy,4302591,SNOMED,78808002
Condition,Hypertensive disorder,Essential hypertension complicating AND/OR reason for care during puerperium,4321603,SNOMED,9901000
Condition,Hypertensive disorder,Essential hypertension in obstetric context,4217486,SNOMED,72022006
Condition,Hypertensive disorder,Exertional hypertension,4179379,SNOMED,429198000
Condition,Hypertensive disorder,Goldblatt hypertension,4048212,SNOMED,123800009
Condition,Hypertensive disorder,HELLP syndrome,4316372,SNOMED,95605009
Condition,Hypertensive disorder,High-renin essential hypertension,4058987,SNOMED,19769006
Condition,Hypertensive disorder,Hypertension associated with transplantation,4322735,SNOMED,427889009
Condition,Hypertensive disorder,Hypertension complicating pregnancy,42538946,SNOMED,82771000119102
Condition,Hypertensive disorder,"Hypertension complicating pregnancy, childbirth and the puerperium",321080,SNOMED,198941007
Condition,Hypertensive disorder,"Hypertension complicating pregnancy, childbirth and the puerperium, antepartum",42873163,SNOMED,541000119105
Condition,Hypertensive disorder,Hypertension due to aortic arch obstruction,3656115,SNOMED,871642009
Condition,Hypertensive disorder,Hypertension due to gain-of-function mutation in mineralocorticoid receptor,35624277,SNOMED,766937004
Condition,Hypertensive disorder,Hypertension in chronic kidney disease due to type 1 diabetes mellitus,45771067,SNOMED,71701000119105
Condition,Hypertensive disorder,Hypertension in chronic kidney disease due to type 2 diabetes mellitus,45771064,SNOMED,71421000119105
Condition,Hypertensive disorder,Hypertension in chronic kidney disease stage 2 due to type 2 diabetes mellitus,45757447,SNOMED,140131000119102
Condition,Hypertensive disorder,Hypertension in chronic kidney disease stage 3 due to type 2 diabetes mellitus,45757446,SNOMED,140121000119100
Condition,Hypertensive disorder,Hypertension in chronic kidney disease stage 4 due to type 2 diabetes mellitus,45757445,SNOMED,140111000119107
Condition,Hypertensive disorder,Hypertension in chronic kidney disease stage 5 due to type 2 diabetes mellitus,45757444,SNOMED,140101000119109
Condition,Hypertensive disorder,Hypertension in the obstetric context,4279525,SNOMED,367390009
Condition,Hypertensive disorder,Hypertension in the puerperium with pulmonary edema,44784484,SNOMED,698640000
Condition,Hypertensive disorder,Hypertension induced by oral contraceptive pill,4061667,SNOMED,169465000
Condition,Hypertensive disorder,Hypertension resistant to drug therapy,44809548,SNOMED,845891000000103
Condition,Hypertensive disorder,Hypertension secondary to drug,4108213,SNOMED,194791005
Condition,Hypertensive disorder,Hypertension secondary to endocrine disorder,4110948,SNOMED,194788005
Condition,Hypertensive disorder,Hypertension secondary to kidney transplant,4178312,SNOMED,428575007
Condition,Hypertensive disorder,Hypertension secondary to renal disease complicating AND/OR reason for care during childbirth,4094374,SNOMED,26078007
Condition,Hypertensive disorder,Hypertension secondary to renal disease complicating AND/OR reason for care during pregnancy,4174979,SNOMED,48552006
Condition,Hypertensive disorder,Hypertension secondary to renal disease complicating AND/OR reason for care during puerperium,4219323,SNOMED,39727004
Condition,Hypertensive disorder,Hypertension secondary to renal disease in obstetric context,4006325,SNOMED,111438007
Condition,Hypertensive disorder,Hypertension with albuminuria,4262182,SNOMED,397748008
Condition,Hypertensive disorder,Hypertension with apparent mineralocorticoid excess,3169253,Nebraska Lexicon,6400001000004100
Condition,Hypertensive disorder,Hypertension with hyperadrenergic findings,3191244,Nebraska Lexicon,7160001000004104
Condition,Hypertensive disorder,Hypertensive crisis,45768449,SNOMED,706882009
Condition,Hypertensive disorder,Hypertensive disorder,316866,SNOMED,38341003
Condition,Hypertensive disorder,Hypertensive emergency,43020424,SNOMED,132721000119104
Condition,Hypertensive disorder,Hypertensive urgency,40481896,SNOMED,443482000
Condition,Hypertensive disorder,Impending eclampsia,4034095,SNOMED,237282002
Condition,Hypertensive disorder,Intermittent hypertension,44783643,SNOMED,697929007
Condition,Hypertensive disorder,Labile diastolic hypertension,4276511,SNOMED,65518004
Condition,Hypertensive disorder,Labile essential hypertension,4159755,SNOMED,371125006
Condition,Hypertensive disorder,Labile hypertension due to being in a clinical environment,44783644,SNOMED,697930002
Condition,Hypertensive disorder,Labile systemic arterial hypertension,36713024,SNOMED,16229371000119106
Condition,Hypertensive disorder,Low-renin essential hypertension,4263067,SNOMED,46481004
Condition,Hypertensive disorder,Malignant essential hypertension,317898,SNOMED,78975002
Condition,Hypertensive disorder,Malignant hypertension,4289933,SNOMED,70272006
Condition,Hypertensive disorder,Malignant hypertension complicating AND/OR reason for care during childbirth,4023318,SNOMED,10562009
Condition,Hypertensive disorder,Malignant hypertension complicating AND/OR reason for care during pregnancy,4162306,SNOMED,29259002
Condition,Hypertensive disorder,Malignant hypertension complicating AND/OR reason for care during puerperium,4028951,SNOMED,23786008
Condition,Hypertensive disorder,Malignant hypertension in obstetric context,4218088,SNOMED,81626002
Condition,Hypertensive disorder,Malignant secondary hypertension,318437,SNOMED,89242004
Condition,Hypertensive disorder,Malignant secondary renovascular hypertension,4110947,SNOMED,194783001
Condition,Hypertensive disorder,Maternal hypertension,4118910,SNOMED,288250001
Condition,Hypertensive disorder,Mild pre-eclampsia,314090,SNOMED,41114007
Condition,Hypertensive disorder,Moderate proteinuric hypertension of pregnancy,4034094,SNOMED,237281009
Condition,Hypertensive disorder,Neonatal hypertension,4071202,SNOMED,206596003
Condition,Hypertensive disorder,Nocturnal hypertension,44811110,SNOMED,863191000000102
Condition,Hypertensive disorder,Non-proteinuric hypertension of pregnancy,4146627,SNOMED,307632004
Condition,Hypertensive disorder,Parenchymal renal hypertension,4212496,SNOMED,57684003
Condition,Hypertensive disorder,Paroxysmal hypertension,4049389,SNOMED,23130000
Condition,Hypertensive disorder,Perioperative hypertension,762994,SNOMED,434711000124103
Condition,Hypertensive disorder,Postoperative hypertension,43021830,SNOMED,5501000119106
Condition,Hypertensive disorder,Postpartum pre-eclampsia,35622939,SNOMED,765182005
Condition,Hypertensive disorder,Postpartum pre-existing essential hypertension,45757787,SNOMED,40511000119107
Condition,Hypertensive disorder,Postpartum pregnancy-induced hypertension,45757788,SNOMED,40521000119100
Condition,Hypertensive disorder,Pre-eclampsia,439393,SNOMED,398254007
Condition,Hypertensive disorder,Pre-eclampsia added to pre-existing hypertension,4283352,SNOMED,67359005
Condition,Hypertensive disorder,Pre-eclampsia or eclampsia with pre-existing hypertension,141084,SNOMED,198997005
Condition,Hypertensive disorder,Pre-eclampsia or eclampsia with pre-existing hypertension - delivered,135601,SNOMED,198999008
Condition,Hypertensive disorder,Pre-eclampsia or eclampsia with pre-existing hypertension - delivered with postnatal complication,134414,SNOMED,199000005
Condition,Hypertensive disorder,Pre-eclampsia or eclampsia with pre-existing hypertension - not delivered,136743,SNOMED,199002002
Condition,Hypertensive disorder,Pre-eclampsia or eclampsia with pre-existing hypertension with postnatal complication,4062550,SNOMED,199003007
Condition,Hypertensive disorder,Pre-existing hypertension complicating AND/OR reason for care during childbirth,4146816,SNOMED,34694006
Condition,Hypertensive disorder,Pre-existing hypertension complicating AND/OR reason for care during pregnancy,4277110,SNOMED,65402008
Condition,Hypertensive disorder,Pre-existing hypertension complicating AND/OR reason for care during puerperium,4151903,SNOMED,31407004
Condition,Hypertensive disorder,"Pre-existing hypertension complicating pregnancy, childbirth and puerperium",321074,SNOMED,199005000
Condition,Hypertensive disorder,Pre-existing hypertension in obstetric context,4311246,SNOMED,86041002
Condition,Hypertensive disorder,Pre-existing hypertensive chronic kidney disease in mother complicating pregnancy,45757356,SNOMED,118781000119108
Condition,Hypertensive disorder,Pre-existing hypertensive heart and chronic kidney disease in mother complicating childbirth,45757137,SNOMED,10757401000119104
Condition,Hypertensive disorder,"Pre-existing hypertensive heart and renal disease complicating pregnancy, childbirth and the puerperium",4057978,SNOMED,199007008
Condition,Hypertensive disorder,"Pre-existing secondary hypertension complicating pregnancy, childbirth and puerperium",4057979,SNOMED,199008003
Condition,Hypertensive disorder,Pregnancy-induced hypertension,4167493,SNOMED,48194001
Condition,Hypertensive disorder,Pregnancy induced hypertension with pulmonary edema,44784483,SNOMED,698638005
Condition,Hypertensive disorder,Rebound hypertension,4221991,SNOMED,84094009
Condition,Hypertensive disorder,Renal arterial hypertension,4305599,SNOMED,39018007
Condition,Hypertensive disorder,Renal hypertension,443771,SNOMED,28119000
Condition,Hypertensive disorder,"Renal hypertension complicating pregnancy, childbirth and the puerperium",197930,SNOMED,198949009
Condition,Hypertensive disorder,"Renal hypertension complicating pregnancy, childbirth and the puerperium - delivered",200157,SNOMED,198951008
Condition,Hypertensive disorder,"Renal hypertension complicating pregnancy, childbirth and the puerperium - delivered with postnatal complication",201912,SNOMED,198952001
Condition,Hypertensive disorder,"Renal hypertension complicating pregnancy, childbirth and the puerperium - not delivered",192684,SNOMED,198953006
Condition,Hypertensive disorder,Renal sclerosis with hypertension,4032952,SNOMED,14973001
Condition,Hypertensive disorder,Renovascular hypertension,317895,SNOMED,123799005
Condition,Hypertensive disorder,Resistant hypertensive disorder,37208172,SNOMED,461301000124109
Condition,Hypertensive disorder,Secondary diastolic hypertension,4253928,SNOMED,74451002
Condition,Hypertensive disorder,Secondary hypertension,319826,SNOMED,31992008
Condition,Hypertensive disorder,Severe hypertension (NICE - National Institute for Health and Clinical Excellence 2011),44809027,SNOMED,843841000000109
Condition,Hypertensive disorder,Severe pre-eclampsia,433536,SNOMED,46764007
Condition,Hypertensive disorder,Severe pre-eclampsia - delivered,438490,SNOMED,198983002
Condition,Hypertensive disorder,Severe pre-eclampsia - delivered with postnatal complication,439077,SNOMED,198984008
Condition,Hypertensive disorder,Severe pre-eclampsia - not delivered,132685,SNOMED,198985009
Condition,Hypertensive disorder,Severe pre-eclampsia with postnatal complication,4057976,SNOMED,198986005
Condition,Hypertensive disorder,Stage 1 hypertension (NICE - National Institute for Health and Clinical Excellence 2011),44809026,SNOMED,843821000000102
Condition,Hypertensive disorder,Stage 1 hypertension (NICE 2011) with evidence of end organ damage,44811933,SNOMED,908651000000101
Condition,Hypertensive disorder,Stage 1 hypertension (NICE 2011) without evidence of end organ damage,44811932,SNOMED,908631000000108
Condition,Hypertensive disorder,Stage 2 hypertension (NICE - National Institute for Health and Clinical Excellence 2011),44809569,SNOMED,846371000000103
Condition,Hypertensive disorder,Supine hypertension,37016726,SNOMED,712832005
Condition,Hypertensive disorder,Sustained diastolic hypertension,4242878,SNOMED,59720008
Condition,Hypertensive disorder,Systolic essential hypertension,4180283,SNOMED,429457004
Condition,Hypertensive disorder,Systolic hypertension,4209293,SNOMED,56218007
Condition,Hypertensive disorder,Toxemia of pregnancy,4035655,SNOMED,15394000
Condition,Hypertensive disorder,Transient hypertension,4199306,SNOMED,52698002
Condition,Hypertensive disorder,Transient hypertension of pregnancy,441922,SNOMED,237279007
Condition,Hypertensive disorder,Transient hypertension of pregnancy - delivered,137940,SNOMED,198965005
Condition,Hypertensive disorder,Transient hypertension of pregnancy - delivered with postnatal complication,141639,SNOMED,198966006
Condition,Hypertensive disorder,Transient hypertension of pregnancy - not delivered,136760,SNOMED,198967002
Condition,Hypertensive disorder,Transient hypertension of pregnancy with postnatal complication,4062906,SNOMED,198968007
Condition,Pregnant,Combined tubal and intrauterine pregnancy,40483581,SNOMED,442478007
Condition,Pregnant,Complcated pregnancy due to surgical history: uterine myomectomy,3170656,Nebraska Lexicon,6980001000004103
Condition,Pregnant,Extra-amniotic pregnancy,4244660,SNOMED,9279009
Condition,Pregnant,Extrachorial pregnancy,4163701,SNOMED,45307008
Condition,Pregnant,Finding of ovarian cyst in woman currently pregnant,3178184,Nebraska Lexicon,7960001000004102
Condition,Pregnant,Gestational diabetes during pregnancy,3183244,Nebraska Lexicon,5620001000004106
Condition,Pregnant,High risk pregnancy,4188598,SNOMED,47200007
Condition,Pregnant,High risk pregnancy due to history of preterm labor,40480278,SNOMED,444661007
Condition,Pregnant,High risk pregnancy due to recurrent pregnancy loss,37018878,SNOMED,134781000119106
Condition,Pregnant,High risk pregnancy: history of abortion,3168925,Nebraska Lexicon,9930001000004100
Condition,Pregnant,Intends to continue pregnancy,4231507,SNOMED,439311009
Condition,Pregnant,Intrauterine pregnancy,197031,SNOMED,65727000
Condition,Pregnant,Normal first pregnancy,3173485,Nebraska Lexicon,27310001000004105
Condition,Pregnant,Normal pregnancy,4217975,SNOMED,72892002
Condition,Pregnant,Normal pregnancy in primigravida,36684864,SNOMED,457811000124103
Condition,Pregnant,"Number of pregnancies, currently pregnant",4132562,SNOMED,127363001
Condition,Pregnant,Precocious pregnancy,4031512,SNOMED,14418008
Condition,Pregnant,Pregnancy complicated by history of child with Mobius syndrome,3186698,Nebraska Lexicon,7000001000004106
Condition,Pregnant,Pregnancy complicated by history of child with Turners syndrome,3177459,Nebraska Lexicon,7020001000004100
Condition,Pregnant,Pregnancy complicated by history of ectopic pregnancy,3180298,Nebraska Lexicon,7400001000004101
Condition,Pregnant,Pregnancy unplanned and unwanted,4061785,SNOMED,169567006
Condition,Pregnant,Pregnancy unplanned but wanted,4060237,SNOMED,169566002
Condition,Pregnant,Pregnancy with history neonatal death,3184093,Nebraska Lexicon,6690001000004100
Condition,Pregnant,Pregnant,4299535,SNOMED,77386006
Condition,Pregnant,Pregnant - blood test confirms,4059982,SNOMED,169561007
Condition,Pregnant,Pregnant - on abdominal palpation,4061784,SNOMED,169564004
Condition,Pregnant,Pregnant - on history,4061686,SNOMED,169563005
Condition,Pregnant,Pregnant - urine test confirms,4059981,SNOMED,169560008
Condition,Pregnant,Pregnant - V.E. confirms,4059983,SNOMED,169562000
Condition,Pregnant,Surrogate pregnancy,4012559,SNOMED,102875003
Condition,Pregnant,Unplanned pregnancy,4307820,SNOMED,83074005
Condition,Pregnant,Unplanned pregnancy unknown if child is wanted,4059985,SNOMED,169568001
Condition,Pregnant,Unwanted pregnancy,4239301,SNOMED,58532003
Device,Face tent oxygen delivery device,Face tent oxygen delivery device,4138487,SNOMED,426294006
Device,Oxygen mask,Aerosol oxygen mask,4145694,SNOMED,426851007
Device,Oxygen mask,Blow by oxygen mask,4137849,SNOMED,425478008
Device,Oxygen mask,Capnography oxygen mask,36714464,SNOMED,719705009
Device,Oxygen mask,Continuous positive airway pressure/Bilevel positive airway pressure mask,45768222,SNOMED,706226000
Device,Oxygen mask,"CPAP/BPAP face mask, reusable",45767333,SNOMED,704714006
Device,Oxygen mask,"CPAP/BPAP face mask, single-use",45767334,SNOMED,704715007
Device,Oxygen mask,"CPAP/BPAP nasal mask, reusable",45767335,SNOMED,704716008
Device,Oxygen mask,"CPAP/BPAP nasal mask, single-use",45767336,SNOMED,704717004
Device,Oxygen mask,CPAP/BPAP oral mask,45767337,SNOMED,704718009
Device,Oxygen mask,High-altitude sleep mask,36676809,SNOMED,774000009
Device,Oxygen mask,Non-rebreathing oxygen face mask,45771595,SNOMED,463225005
Device,Oxygen mask,Nonrebreather oxygen mask,4145528,SNOMED,427591007
Device,Oxygen mask,Oxygen mask,4222966,SNOMED,336602003
Device,Oxygen mask,Partial-rebreathing oxygen face mask,45759146,SNOMED,464233000
Device,Oxygen mask,Partial rebreather oxygen mask,4138748,SNOMED,425926003
Device,Oxygen mask,Rebreathing oxygen face mask,45772392,SNOMED,463587004
Device,Oxygen mask,"Resuscitator face mask, reusable",45760053,SNOMED,465594004
Device,Oxygen mask,"Resuscitator face mask, single-use",45760350,SNOMED,466033006
Device,Oxygen mask,Sleep apnea mask,45768221,SNOMED,706225001
Device,Oxygen mask,"Tracheostomy mask, oxygen",45760219,SNOMED,465839001
Device,Oxygen mask,Venturi mask,4322904,SNOMED,428285009
Device,Oxygen mask,Venturi oxygen face mask,45759930,SNOMED,465433006
Device,Oxygen mask,Vortex oxygen face mask,45773303,SNOMED,701582002
Device,Oxygen nasal cannula,Basic nasal oxygen cannula,45760842,SNOMED,466713001
Device,Oxygen nasal cannula,BiPAP oxygen nasal cannula,4138614,SNOMED,425826004
Device,Oxygen nasal cannula,Carbon-dioxide-sampling nasal oxygen cannula,45761768,SNOMED,468049003
Device,Oxygen nasal cannula,CPAP nasal oxygen cannula,45761494,SNOMED,467645007
Device,Oxygen nasal cannula,High flow oxygen nasal cannula,4139525,SNOMED,426854004
Device,Oxygen nasal cannula,Oxygen mustache cannula,36715214,SNOMED,720744009
Device,Oxygen nasal cannula,Oxygen nasal cannula,4224038,SNOMED,336623009
Device,Oxygen nasal cannula,Oxygen pendant cannula,36715213,SNOMED,720743003
Device,Oxygen nasal cannula,Oxygen reservoir cannula,36715212,SNOMED,720742008
Device,Ventilator,Anesthesia ventilator,45763257,SNOMED,470320000
Device,Ventilator,Anesthesia workstation ventilator,45763336,SNOMED,470436002
Device,Ventilator,General-purpose intensive-care ventilator,45764073,SNOMED,700657002
Device,Ventilator,High-frequency ventilator,45768199,SNOMED,706174006
Device,Ventilator,Intensive-care ventilator,45768198,SNOMED,706173000
Device,Ventilator,Negative-pressure ventilator,45758195,SNOMED,462756009
Device,Ventilator,Neonatal intensive-care ventilator,45764556,SNOMED,701265003
Device,Ventilator,Neonatal/adult intensive-care ventilator,45764072,SNOMED,700656006
Device,Ventilator,Portable pneumatic high-frequency ventilator,45765049,SNOMED,701878008
Device,Ventilator,Portable pneumatic ventilator,45771119,SNOMED,700790005
Device,Ventilator,"Portable ventilator, electric",45759002,SNOMED,464002006
Device,Ventilator,Stationary electric high-frequency ventilator,45764052,SNOMED,700631000
Device,Ventilator,Stationary pneumatic high-frequency ventilator,45765048,SNOMED,701877003
Device,Ventilator,Therapeutic positive pressure breathing ventilator,45761109,SNOMED,467084001
Device,Ventilator,Transport electric ventilator,45764253,SNOMED,700886002
Device,Ventilator,Transport pneumatic high-frequency ventilator,45765050,SNOMED,701879000
Device,Ventilator,Ventilator,45768197,SNOMED,706172005
Device,Ventilator,"Ventilator IMV supplemental circuit, reusable",45760386,SNOMED,466084007
Device,Ventilator,"Ventilator IMV supplemental circuit, single-use",45760156,SNOMED,465749007
Ethnicity,Hispanic or Latino,Hispanic or Latino,38003563,Ethnicity,Hispanic
Ethnicity,Not Hispanic or Latino,Not Hispanic or Latino,38003564,Ethnicity,Not Hispanic
Gender,AMBIGUOUS,AMBIGUOUS,8570,Gender,A
Gender,FEMALE,FEMALE,8532,Gender,F
Gender,MALE,MALE,8507,Gender,M
Gender,OTHER,OTHER,8521,Gender,O
Gender,UNKNOWN,UNKNOWN,8551,Gender,U
Measurement,Alanine aminotransferase|CCnc|Pt|ANYBldSerPl,Alanine aminotransferase [Enzymatic activity/volume] in Blood,46235106,LOINC,76625-3
Measurement,Alanine aminotransferase|CCnc|Pt|ANYBldSerPl,Alanine aminotransferase [Enzymatic activity/volume] in Serum or Plasma,3006923,LOINC,1742-6
Measurement,Alanine aminotransferase|CCnc|Pt|ANYBldSerPl,Alanine aminotransferase [Enzymatic activity/volume] in Serum or Plasma by No addition of P-5'-P,3027388,LOINC,1744-2
Measurement,Alanine aminotransferase|CCnc|Pt|ANYBldSerPl,Alanine aminotransferase [Enzymatic activity/volume] in Serum or Plasma by With P-5'-P,3005755,LOINC,1743-4
Measurement,Alanine aminotransferase|CCnc|Pt|ANYBldSerPl,"Alanine aminotransferase [Enzymatic activity/volume] in Serum, Plasma or Blood",46236949,LOINC,77144-4
Measurement,Alanine aminotransferase|CCnc|Pt|ANYBldSerPl,Alanine aminotransferase|CCnc|Pt|ANYBldSerPl,40652525,LOINC,LG5272-2
Measurement,aPTT | Platelet poor plasma | Coagulation,Activated partial thromboplastin time (aPTT) in Platelet poor plasma by Coagulation assay -- after addition of protein C activator/Activated partial thromboplastin time (aPTT),3041944,LOINC,52767-1
Measurement,aPTT | Platelet poor plasma | Coagulation,aPTT | Platelet poor plasma | Coagulation,37041593,LOINC,LP393946-1
Measurement,aPTT | Platelet poor plasma | Coagulation,aPTT in Platelet poor plasma by Coagulation 1:1 saline,3045961,LOINC,43734-3
