Concept ID,Concept Code,Concept Name,Domain,Vocabulary,Standard Concept
3439936,462756009,Negative-pressure ventilator,Device,Nebraska Lexicon,N
45758195,462756009,Negative-pressure ventilator,Device,SNOMED,S
3457396,701265003,Neonatal intensive-care ventilator,Device,Nebraska Lexicon,N
45764556,701265003,Neonatal intensive-care ventilator,Device,SNOMED,S
3429012,700656006,Neonatal/adult intensive-care ventilator,Device,Nebraska Lexicon,N
45764072,700656006,Neonatal/adult intensive-care ventilator,Device,SNOMED,S
3430866,427591007,Nonrebreather oxygen mask,Device,Nebraska Lexicon,N
4145528,427591007,Nonrebreather oxygen mask,Device,SNOMED,S
3428154,463225005,Non-rebreathing oxygen face mask,Device,Nebraska Lexicon,N
45771595,463225005,Non-rebreathing oxygen face mask,Device,SNOMED,S
3195977,336602003,Oxygen mask,Device,Nebraska Lexicon,N
4222966,336602003,Oxygen mask,Device,SNOMED,S
3465155,720744009,Oxygen mustache cannula,Device,Nebraska Lexicon,N
36715214,720744009,Oxygen mustache cannula,Device,SNOMED,S
3429199,336623009,Oxygen nasal cannula,Device,Nebraska Lexicon,N
4224038,336623009,Oxygen nasal cannula,Device,SNOMED,S
3444419,720743003,Oxygen pendant cannula,Device,Nebraska Lexicon,N
36715213,720743003,Oxygen pendant cannula,Device,SNOMED,S
3453719,720742008,Oxygen reservoir cannula,Device,Nebraska Lexicon,N
36715212,720742008,Oxygen reservoir cannula,Device,SNOMED,S
3474531,425926003,Partial rebreather oxygen mask,Device,Nebraska Lexicon,N
4138748,425926003,Partial rebreather oxygen mask,Device,SNOMED,S
3473520,464233000,Partial-rebreathing oxygen face mask,Device,Nebraska Lexicon,N
45759146,464233000,Partial-rebreathing oxygen face mask,Device,SNOMED,S
3457528,701878008,Portable pneumatic high-frequency ventilator,Device,Nebraska Lexicon,N
45765049,701878008,Portable pneumatic high-frequency ventilator,Device,SNOMED,S
3452701,700790005,Portable pneumatic ventilator,Device,Nebraska Lexicon,N
45771119,700790005,Portable pneumatic ventilator,Device,SNOMED,S
3446367,464002006,"Portable ventilator, electric",Device,Nebraska Lexicon,N
45759002,464002006,"Portable ventilator, electric",Device,SNOMED,S
3429525,463587004,Rebreathing oxygen face mask,Device,Nebraska Lexicon,N
45772392,463587004,Rebreathing oxygen face mask,Device,SNOMED,S
3460588,465594004,"Resuscitator face mask, reusable",Device,Nebraska Lexicon,N
45760053,465594004,"Resuscitator face mask, reusable",Device,SNOMED,S
3436893,466033006,"Resuscitator face mask, single-use",Device,Nebraska Lexicon,N
45760350,466033006,"Resuscitator face mask, single-use",Device,SNOMED,S
45768221,706225001,Sleep apnea mask,Device,SNOMED,S
3459602,706225001,Sleep apnoea mask,Device,Nebraska Lexicon,N
3467734,700631000,Stationary electric high-frequency ventilator,Device,Nebraska Lexicon,N
45764052,700631000,Stationary electric high-frequency ventilator,Device,SNOMED,S
3437701,701877003,Stationary pneumatic high-frequency ventilator,Device,Nebraska Lexicon,N
45765048,701877003,Stationary pneumatic high-frequency ventilator,Device,SNOMED,S
3472337,467084001,Therapeutic positive pressure breathing ventilator,Device,Nebraska Lexicon,N
45761109,467084001,Therapeutic positive pressure breathing ventilator,Device,SNOMED,S
3471002,465839001,"Tracheostomy mask, oxygen",Device,Nebraska Lexicon,N
45760219,465839001,"Tracheostomy mask, oxygen",Device,SNOMED,S
3452018,700886002,Transport electric ventilator,Device,Nebraska Lexicon,N
45764253,700886002,Transport electric ventilator,Device,SNOMED,S
3466208,701879000,Transport pneumatic high-frequency ventilator,Device,Nebraska Lexicon,N
45765050,701879000,Transport pneumatic high-frequency ventilator,Device,SNOMED,S
3464287,706172005,Ventilator,Device,Nebraska Lexicon,N
45768197,706172005,Ventilator,Device,SNOMED,S
45760386,466084007,"Ventilator IMV supplemental circuit, reusable",Device,SNOMED,S
45760156,465749007,"Ventilator IMV supplemental circuit, single-use",Device,SNOMED,S
3453086,466084007,"Ventilator intermittent mandatory ventilation supplemental circuit, reusable",Device,Nebraska Lexicon,N
3473242,465749007,"Ventilator intermittent mandatory ventilation supplemental circuit, single-use",Device,Nebraska Lexicon,N
3441106,428285009,Venturi mask,Device,Nebraska Lexicon,N
4322904,428285009,Venturi mask,Device,SNOMED,S
3436403,465433006,Venturi oxygen face mask,Device,Nebraska Lexicon,N
45759930,465433006,Venturi oxygen face mask,Device,SNOMED,S
3471995,701582002,Vortex oxygen face mask,Device,Nebraska Lexicon,N
45773303,701582002,Vortex oxygen face mask,Device,SNOMED,S
38003563,Hispanic,Hispanic or Latino,Ethnicity,Ethnicity,S
38003564,Not Hispanic,Not Hispanic or Latino,Ethnicity,Ethnicity,S
8570,A,AMBIGUOUS,Gender,Gender,N
8532,F,FEMALE,Gender,Gender,S
8507,M,MALE,Gender,Gender,S
8521,O,OTHER,Gender,Gender,N
8551,U,UNKNOWN,Gender,Gender,N
3041944,52767-1,Activated partial thromboplastin time (aPTT) in Platelet poor plasma by Coagulation assay -- after addition of protein C activator/Activated partial thromboplastin time (aPTT),Measurement,LOINC,S
46235106,76625-3,Alanine aminotransferase [Enzymatic activity/volume] in Blood,Measurement,LOINC,S
3006923,1742-6,Alanine aminotransferase [Enzymatic activity/volume] in Serum or Plasma,Measurement,LOINC,S
3027388,1744-2,Alanine aminotransferase [Enzymatic activity/volume] in Serum or Plasma by No addition of P-5'-P,Measurement,LOINC,S
3005755,1743-4,Alanine aminotransferase [Enzymatic activity/volume] in Serum or Plasma by With P-5'-P,Measurement,LOINC,S
46236949,77144-4,"Alanine aminotransferase [Enzymatic activity/volume] in Serum, Plasma or Blood",Measurement,LOINC,S
40652525,LG5272-2,Alanine aminotransferase|CCnc|Pt|ANYBldSerPl,Measurement,LOINC,C
37041593,LP393946-1,aPTT | Platelet poor plasma | Coagulation,Measurement,LOINC,C
3045961,43734-3,aPTT in Platelet poor plasma by Coagulation 1:1 saline,Measurement,LOINC,S
3018677,14979-9,aPTT in Platelet poor plasma by Coagulation assay,Measurement,LOINC,S
3041974,52766-3,aPTT in Platelet poor plasma by Coagulation assay -- after addition of protein C activator + Factor V depleted plasma/aPTT,Measurement,LOINC,S
3038668,40110-9,aPTT in Platelet poor plasma by Coagulation assay --1 day post XXX challenge,Measurement,LOINC,S
3038547,40102-6,aPTT in Platelet poor plasma by Coagulation assay --1 hour post XXX challenge,Measurement,LOINC,S
3040681,40103-4,aPTT in Platelet poor plasma by Coagulation assay --1.5 hours post XXX challenge,Measurement,LOINC,S
3042449,40109-1,aPTT in Platelet poor plasma by Coagulation assay --12 hours post XXX challenge,Measurement,LOINC,S
3042634,40111-7,aPTT in Platelet poor plasma by Coagulation assay --18 hours post XXX challenge,Measurement,LOINC,S
3042294,40104-2,aPTT in Platelet poor plasma by Coagulation assay --2 hours post XXX challenge,Measurement,LOINC,S
3039283,40099-4,aPTT in Platelet poor plasma by Coagulation assay --2 hours pre XXX challenge,Measurement,LOINC,S
3004144,13058-3,aPTT in Platelet poor plasma by Coagulation assay --2nd specimen,Measurement,LOINC,S
3040598,40105-9,aPTT in Platelet poor plasma by Coagulation assay --3 hours post XXX challenge,Measurement,LOINC,S
3038425,40101-8,aPTT in Platelet poor plasma by Coagulation assay --30 minutes post XXX challenge,Measurement,LOINC,S
3007328,13059-1,aPTT in Platelet poor plasma by Coagulation assay --3rd specimen,Measurement,LOINC,S
3040750,40106-7,aPTT in Platelet poor plasma by Coagulation assay --4 hours post XXX challenge,Measurement,LOINC,S
3008791,13060-9,aPTT in Platelet poor plasma by Coagulation assay --4th specimen,Measurement,LOINC,S
3040623,40107-5,aPTT in Platelet poor plasma by Coagulation assay --6 hours post XXX challenge,Measurement,LOINC,S
3040743,40108-3,aPTT in Platelet poor plasma by Coagulation assay --8 hours post XXX challenge,Measurement,LOINC,S
3052968,48590-4,aPTT in Platelet poor plasma by Coagulation assay --after addition of APC,Measurement,LOINC,S
3042436,40100-0,aPTT in Platelet poor plasma by Coagulation assay --baseline,Measurement,LOINC,S
3041232,52123-7,aPTT in Platelet poor plasma by Coagulation assay --post heparin neutralization,Measurement,LOINC,S
3013721,1920-8,Aspartate aminotransferase [Enzymatic activity/volume] in Serum or Plasma,Measurement,LOINC,S
3022893,1916-6,Aspartate aminotransferase/Alanine aminotransferase [Enzymatic activity ratio] in Serum or Plasma,Measurement,LOINC,S
3006315,26444-0,Basophils [#/volume] in Blood,Measurement,LOINC,S
3013429,704-7,Basophils [#/volume] in Blood by Automated count,Measurement,LOINC,S
3027651,705-4,Basophils [#/volume] in Blood by Manual count,Measurement,LOINC,S
37042222,LP392736-7,Basophils | Blood | Hematology and Cell counts,Measurement,LOINC,C
3045524,34543-9,Bilirubin direct and total panel [Mass/volume] - Serum or Plasma,Measurement,LOINC,S
40762888,59827-6,Bilirubin.total [Mass/volume] in Arterial blood,Measurement,LOINC,S
3028833,42719-5,Bilirubin.total [Mass/volume] in Blood,Measurement,LOINC,S
3024128,1975-2,Bilirubin.total [Mass/volume] in Serum or Plasma,Measurement,LOINC,S
40762889,59828-4,Bilirubin.total [Mass/volume] in Venous blood,Measurement,LOINC,S
40652709,LG6199-6,Bilirubin|MCnc|Pt|ANYBldSerPl,Measurement,LOINC,C
3036277,8302-2,Body height,Measurement,LOINC,S
3038553,39156-5,Body mass index (BMI) [Ratio],Measurement,LOINC,S
3020891,8310-5,Body temperature,Measurement,LOINC,S
3025315,29463-7,Body weight,Measurement,LOINC,S
3020460,1988-5,C reactive protein [Mass/volume] in Serum or Plasma,Measurement,LOINC,S
703443,1.30067E+15,COVID-19 severity scale,Measurement,SNOMED,S
3007220,2157-6,Creatine kinase [Enzymatic activity/volume] in Serum or Plasma,Measurement,LOINC,S
3007760,21232-4,Creatinine [Mass/volume] in Arterial blood,Measurement,LOINC,S
3051825,38483-4,Creatinine [Mass/volume] in Blood,Measurement,LOINC,S
3016723,2160-0,Creatinine [Mass/volume] in Serum or Plasma,Measurement,LOINC,S
3045262,45066-8,"Creatinine and Glomerular filtration rate.predicted panel - Serum, Plasma or Blood",Measurement,LOINC,S
40652870,LG6657-3,Creatinine|MCnc|Pt|ANYBldSerPl,Measurement,LOINC,C
3438660,427081008,Delivered oxygen flow rate,Measurement,Nebraska Lexicon,N
3574685,2.39491E+14,Delivered oxygen flow rate,Measurement,SNOMED,N
3574702,3.84051E+14,Delivered oxygen flow rate,Measurement,SNOMED,N
3574723,7.06411E+14,Delivered oxygen flow rate,Measurement,SNOMED,N
4141684,427081008,Delivered oxygen flow rate,Measurement,SNOMED,S
3437917,698833004,Delivered oxygen flow rate to non ventilated lung,Measurement,Nebraska Lexicon,N
44782836,698833004,Delivered oxygen flow rate to non ventilated lung,Measurement,SNOMED,S
3031543,41909-3,Deprecated Body mass index (BMI),Measurement,LOINC,N
3034524,19956-2,Deprecated Fractional oxyhemoglobin by Pulse oximetry --during bronchodilation,Measurement,LOINC,N
3009540,6777-7,Deprecated Glucose [Mass/volume] in Serum or Plasma,Measurement,LOINC,N
3034666,42243-6,Deprecated Hemoglobin [Mass/volume] in Blood,Measurement,LOINC,N
3034795,5895-7,Deprecated INR in Platelet poor plasma by Coagulation assay,Measurement,LOINC,N
3012533,752-6,Deprecated Neutrophils [#/volume] in Blood by Automated count,Measurement,LOINC,N
3024385,2710-2,Deprecated Oxygen saturation in Capillary blood by Oximetry,Measurement,LOINC,N
3017990,5907-1,Deprecated Platelets [#/volume] in Blood by Automated count,Measurement,LOINC,N
3012888,8462-4,Diastolic blood pressure,Measurement,LOINC,S
3013115,26449-9,Eosinophils [#/volume] in Blood,Measurement,LOINC,S
3028615,711-2,Eosinophils [#/volume] in Blood by Automated count,Measurement,LOINC,S
3009932,712-0,Eosinophils [#/volume] in Blood by Manual count,Measurement,LOINC,S
40653994,LG32849-8,Eosinophils|NCnc|Pt|Bld,Measurement,LOINC,C
3002888,30384-2,Erythrocyte distribution width [Entitic volume],Measurement,LOINC,S
3015182,21000-5,Erythrocyte distribution width [Entitic volume] by Automated count,Measurement,LOINC,S
3002385,30385-9,Erythrocyte distribution width [Ratio],Measurement,LOINC,S
3019897,788-0,Erythrocyte distribution width [Ratio] by Automated count,Measurement,LOINC,S
37041261,LP393348-0,Erythrocyte distribution width | Red Blood Cells | Hematology and Cell counts,Measurement,LOINC,C
3001122,2276-4,Ferritin [Mass/volume] in Serum or Plasma,Measurement,LOINC,S
3015242,20567-4,Ferritin [Mass/volume] in Serum or Plasma by Immunoassay,Measurement,LOINC,S
3010424,14723-1,Ferritin [Moles/volume] in Serum or Plasma,Measurement,LOINC,N
37070654,LP385083-3,Ferritin | Serum or Plasma | Chemistry - non-challenge,Measurement,LOINC,C
3023361,7799-0,Fibrin D-dimer [Units/volume] in Platelet poor plasma,Measurement,LOINC,S
3051714,48065-7,Fibrin D-dimer FEU [Mass/volume] in Platelet poor plasma,Measurement,LOINC,S
3052648,48067-3,Fibrin D-dimer FEU [Mass/volume] in Platelet poor plasma by Immunoassay,Measurement,LOINC,S
37051715,LP394015-4,Fibrin D-dimer FEU | Platelet poor plasma | Coagulation,Measurement,LOINC,C
3008766,21002-1,Fibrinogen [Interpretation] in Platelet poor plasma,Measurement,LOINC,S
3016407,3255-7,Fibrinogen [Mass/volume] in Platelet poor plasma by Coagulation assay,Measurement,LOINC,S
3052964,48664-7,Fibrinogen [Mass/volume] in Platelet poor plasma by Coagulation.derived,Measurement,LOINC,S
3018928,30902-1,Fibrinogen [Mass/volume] in Platelet poor plasma by Heat denaturation,Measurement,LOINC,S
3002937,16859-1,Fibrinogen [Presence] in Platelet poor plasma,Measurement,LOINC,S
37032427,LP394019-6,Fibrinogen | Platelet poor plasma | Coagulation,Measurement,LOINC,C
3018198,7889-9,Francisella tularensis IgG Ab [Presence] in Serum,Measurement,LOINC,S
40771922,69405-9,"Glomerular filtration rate/1.73 sq M.predicted [Volume Rate/Area] in Serum, Plasma or Blood",Measurement,LOINC,S
40764999,62238-1,"Glomerular filtration rate/1.73 sq M.predicted [Volume Rate/Area] in Serum, Plasma or Blood by Creatinine-based formula (CKD-EPI)",Measurement,LOINC,S
36306178,88293-6,"Glomerular filtration rate/1.73 sq M.predicted among blacks [Volume Rate/Area] in Serum, Plasma or Blood by Creatinine-based formula (CKD-EPI)",Measurement,LOINC,S
3053283,48643-1,"Glomerular filtration rate/1.73 sq M.predicted among blacks [Volume Rate/Area] in Serum, Plasma or Blood by Creatinine-based formula (MDRD)",Measurement,LOINC,S
3029829,50044-7,"Glomerular filtration rate/1.73 sq M.predicted among females [Volume Rate/Area] in Serum, Plasma or Blood by Creatinine-based formula (MDRD)",Measurement,LOINC,S
36303797,88294-4,"Glomerular filtration rate/1.73 sq M.predicted among non-blacks [Volume Rate/Area] in Serum, Plasma or Blood by Creatinine-based formula (CKD-EPI)",Measurement,LOINC,S
3049187,48642-3,"Glomerular filtration rate/1.73 sq M.predicted among non-blacks [Volume Rate/Area] in Serum, Plasma or Blood by Creatinine-based formula (MDRD)",Measurement,LOINC,S
3031266,41651-1,Glucose [Mass/volume] in Arterial blood,Measurement,LOINC,S
3000483,2339-0,Glucose [Mass/volume] in Blood,Measurement,LOINC,S
3011424,2340-8,Glucose [Mass/volume] in Blood by Automated test strip,Measurement,LOINC,S
3014053,2341-6,Glucose [Mass/volume] in Blood by Test strip manual,Measurement,LOINC,S
3004077,32016-8,Glucose [Mass/volume] in Capillary blood,Measurement,LOINC,S
3034962,41653-7,Glucose [Mass/volume] in Capillary blood by Glucometer,Measurement,LOINC,S
3004501,2345-7,Glucose [Mass/volume] in Serum or Plasma,Measurement,LOINC,S
44816672,74774-1,"Glucose [Mass/volume] in Serum, Plasma or Blood",Measurement,LOINC,S
3033408,41652-9,Glucose [Mass/volume] in Venous blood,Measurement,LOINC,S
40653085,LG7967-5,Glucose|MCnc|Pt|ANYBldSerPl,Measurement,LOINC,C
3027018,8867-4,Heart rate,Measurement,LOINC,S
36303602,89271-1,Heart rate --during apnea,Measurement,LOINC,N
36303780,89291-9,Heart rate --W pain,Measurement,LOINC,N
1001775,94143-5,HEDIS 2020 Value Set - Diastolic Blood Pressure,Measurement,LOINC,N
1002234,94144-3,HEDIS 2020 Value Set - Systolic Blood Pressure,Measurement,LOINC,N
42869588,71833-8,Hematocrit [Pure volume fraction] of Blood by Automated count,Measurement,LOINC,S
3009542,20570-8,Hematocrit [Volume Fraction] of Blood,Measurement,LOINC,S
3023314,4544-3,Hematocrit [Volume Fraction] of Blood by Automated count,Measurement,LOINC,S
3019909,4545-0,Hematocrit [Volume Fraction] of Blood by Centrifugation,Measurement,LOINC,S
3050746,48703-3,Hematocrit [Volume Fraction] of Blood by Estimated,Measurement,LOINC,S
3013752,31100-1,Hematocrit [Volume Fraction] of Blood by Impedance,Measurement,LOINC,S
37070108,LP392479-4,Hematocrit | Blood | Hematology and Cell counts,Measurement,LOINC,C
3000963,718-7,Hemoglobin [Mass/volume] in Blood,Measurement,LOINC,S
3005629,3151-8,Inhaled oxygen flow rate,Measurement,LOINC,S
3022217,6301-6,INR in Platelet poor plasma by Coagulation assay,Measurement,LOINC,S
3559952,8.74791E+14,Inspired oxygen concentration,Measurement,SNOMED,N
4353936,250774007,Inspired oxygen concentration,Measurement,SNOMED,S
40461603,250545001,Inspired oxygen concentration,Measurement,SNOMED,N
3023091,26881-3,Interleukin 6 [Mass/volume] in Serum or Plasma,Measurement,LOINC,S
3018405,2518-9,Lactate [Moles/volume] in Arterial blood,Measurement,LOINC,S
3047181,32693-4,Lactate [Moles/volume] in Blood,Measurement,LOINC,S
3028271,19239-3,Lactate [Moles/volume] in Capillary blood,Measurement,LOINC,S
3005949,19240-1,Lactate [Moles/volume] in Mixed venous blood,Measurement,LOINC,S
3014111,2524-7,Lactate [Moles/volume] in Serum or Plasma,Measurement,LOINC,S
3008037,2519-7,Lactate [Moles/volume] in Venous blood,Measurement,LOINC,S
3022250,14804-9,Lactate dehydrogenase [Enzymatic activity/volume] in Serum or Plasma by Lactate to pyruvate reaction,Measurement,LOINC,S
3005225,14805-6,Lactate dehydrogenase [Enzymatic activity/volume] in Serum or Plasma by Pyruvate to lactate reaction,Measurement,LOINC,S
3006898,2536-1,Lactate dehydrogenase 1/Lactate dehydrogenase.total in Serum or Plasma by Electrophoresis,Measurement,LOINC,S
3023919,2539-5,Lactate dehydrogenase 2/Lactate dehydrogenase.total in Serum or Plasma by Electrophoresis,Measurement,LOINC,S
3007858,2542-9,Lactate dehydrogenase 3/Lactate dehydrogenase.total in Serum or Plasma by Electrophoresis,Measurement,LOINC,S
3024830,2545-2,Lactate dehydrogenase 4/Lactate dehydrogenase.total in Serum or Plasma by Electrophoresis,Measurement,LOINC,S
3012481,2548-6,Lactate dehydrogenase 5/Lactate dehydrogenase.total in Serum or Plasma by Electrophoresis,Measurement,LOINC,S
3009347,5910-5,Lactate dehydrogenase isoenzymes [Interpretation] in Serum or Plasma,Measurement,LOINC,S
3049516,49279-3,Lactate dehydrogenase isoenzymes [Interpretation] in Serum or Plasma Narrative,Measurement,LOINC,S
3034022,42929-0,Lactate dehydrogenase panel - Serum or Plasma,Measurement,LOINC,S
40653238,LG6039-4,Lactate|SCnc|Pt|ANYBldSerPl,Measurement,LOINC,C
3001657,12227-5,Leukocytes [#/volume] corrected for nucleated erythrocytes in Blood,Measurement,LOINC,S
3046900,33256-9,Leukocytes [#/volume] corrected for nucleated erythrocytes in Blood by Automated count,Measurement,LOINC,S
3010813,26464-8,Leukocytes [#/volume] in Blood,Measurement,LOINC,S
3000905,6690-2,Leukocytes [#/volume] in Blood by Automated count,Measurement,LOINC,S
3032393,49498-9,Leukocytes [#/volume] in Blood by Estimate,Measurement,LOINC,S
3003282,804-5,Leukocytes [#/volume] in Blood by Manual count,Measurement,LOINC,S
37043992,LP392599-9,Leukocytes | Blood | Hematology and Cell counts,Measurement,LOINC,C
3019198,26474-7,Lymphocytes [#/volume] in Blood,Measurement,LOINC,S
3004327,731-0,Lymphocytes [#/volume] in Blood by Automated count,Measurement,LOINC,S
3003215,732-8,Lymphocytes [#/volume] in Blood by Manual count,Measurement,LOINC,S
40654045,LG32863-9,Lymphocytes|NCnc|Pt|Bld,Measurement,LOINC,C
3001604,26484-6,Monocytes [#/volume] in Blood,Measurement,LOINC,S
3033575,742-7,Monocytes [#/volume] in Blood by Automated count,Measurement,LOINC,S
3034107,743-5,Monocytes [#/volume] in Blood by Manual count,Measurement,LOINC,S
40654069,LG32885-2,Monocytes|NCnc|Pt|Bld,Measurement,LOINC,C
3017732,26499-4,Neutrophils [#/volume] in Blood,Measurement,LOINC,S
3013650,751-8,Neutrophils [#/volume] in Blood by Automated count,Measurement,LOINC,S
3017501,753-4,Neutrophils [#/volume] in Blood by Manual count,Measurement,LOINC,S
40654088,LG32886-0,Neutrophils|NCnc|Pt|Bld,Measurement,LOINC,C
3027801,2703-7,Oxygen [Partial pressure] in Arterial blood,Measurement,LOINC,S
3016502,2708-6,Oxygen saturation in Arterial blood,Measurement,LOINC,S
40762499,59408-5,Oxygen saturation in Arterial blood by Pulse oximetry,Measurement,LOINC,S
3026238,19996-8,Oxygen/Inspired gas Respiratory system --on ventilator,Measurement,LOINC,S
3007461,26515-7,Platelets [#/volume] in Blood,Measurement,LOINC,S
3024929,777-3,Platelets [#/volume] in Blood by Automated count,Measurement,LOINC,S
3010834,778-1,Platelets [#/volume] in Blood by Manual count,Measurement,LOINC,S
3001157,22760-3,Potassium [Mass/volume] in Serum or Plasma,Measurement,LOINC,N
3043409,32713-0,Potassium [Moles/volume] in Arterial blood,Measurement,LOINC,S
3005456,6298-4,Potassium [Moles/volume] in Blood,Measurement,LOINC,S
3040893,39790-1,Potassium [Moles/volume] in Capillary blood,Measurement,LOINC,S
3031219,41656-0,Potassium [Moles/volume] in Mixed venous blood,Measurement,LOINC,S
3023103,2823-3,Potassium [Moles/volume] in Serum or Plasma,Measurement,LOINC,S
46235078,77142-8,"Potassium [Moles/volume] in Serum, Plasma or Blood",Measurement,LOINC,S
3041354,39789-3,Potassium [Moles/volume] in Venous blood,Measurement,LOINC,S
40653596,LG10990-6,Potassium|SCnc|Pt|ANYBldSerPl,Measurement,LOINC,C
3046279,33959-8,Procalcitonin [Mass/volume] in Serum or Plasma,Measurement,LOINC,S
3034426,5902-2,Prothrombin time (PT),Measurement,LOINC,S
3024171,9279-1,Respiratory rate,Measurement,LOINC,S
36305750,89292-7,Respiratory rate --W pain,Measurement,LOINC,N
36033639,97155-6,SARS coronavirus 2 (COVID-19) immunization status,Measurement,LOINC,S
3043706,32717-1,Sodium [Moles/volume] in Arterial blood,Measurement,LOINC,S
3000285,2947-0,Sodium [Moles/volume] in Blood,Measurement,LOINC,S
3038702,39792-7,Sodium [Moles/volume] in Capillary blood,Measurement,LOINC,S
3031579,41657-8,Sodium [Moles/volume] in Mixed venous blood,Measurement,LOINC,S
3019550,2951-2,Sodium [Moles/volume] in Serum or Plasma,Measurement,LOINC,S
46235784,77139-4,"Sodium [Moles/volume] in Serum, Plasma or Blood",Measurement,LOINC,S
3041473,39791-9,Sodium [Moles/volume] in Venous blood,Measurement,LOINC,S
40653762,LG11363-5,Sodium|SCnc|Pt|ANYBldSerPl,Measurement,LOINC,C
3004249,8480-6,Systolic blood pressure,Measurement,LOINC,S
36304114,89578-9,Troponin I.cardiac [Interpretation] in Serum or Plasma Qualitative by High sensitivity method,Measurement,LOINC,S
3021337,10839-9,Troponin I.cardiac [Mass/volume] in Serum or Plasma,Measurement,LOINC,S
3032971,49563-0,Troponin I.cardiac [Mass/volume] in Serum or Plasma by Detection limit <= 0.01 ng/mL,Measurement,LOINC,S
36306105,89579-7,Troponin I.cardiac [Mass/volume] in Serum or Plasma by High sensitivity method,Measurement,LOINC,S
3005227,16255-2,Troponin I.cardiac [Units/volume] in Serum or Plasma,Measurement,LOINC,N
37063873,LP385942-0,Troponin I.cardiac | Serum or Plasma | Chemistry - non-challenge,Measurement,LOINC,C
3026617,12961-9,Urea nitrogen [Mass/volume] in Arterial blood,Measurement,LOINC,S
3004295,6299-2,Urea nitrogen [Mass/volume] in Blood,Measurement,LOINC,S
3010335,12963-5,Urea nitrogen [Mass/volume] in Peripheral blood,Measurement,LOINC,S
3013682,3094-0,Urea nitrogen [Mass/volume] in Serum or Plasma,Measurement,LOINC,S
3027219,12962-7,Urea nitrogen [Mass/volume] in Venous blood,Measurement,LOINC,S
40653900,LG1314-6,Urea nitrogen|MCnc|Pt|ANYBldSerPl,Measurement,LOINC,C
0,8100008608,ETHNICITY,null,JHMLAB,N
40330853,160967005,(Death of relative) or (family bereavement NOS),Observation,SNOMED,N
3079502,158061006,(Suicide) or (assault) or,Observation,Nebraska Lexicon,N
40318304,158061006,(Suicide) or (assault) or (other cause of injury),Observation,SNOMED,N
40329153,160602000,(Trivial smoker - < 1 cig/day) or (occasional smoker),Observation,SNOMED,N
3108480,158720003,[D]Death less than 24 hours from onset of illness,Observation,Nebraska Lexicon,N
3131453,207540003,[D]Death less than 24 hours from onset of illness,Observation,Nebraska Lexicon,N
4008849,207540003,[D]Death less than 24 hours from onset of illness,Observation,SNOMED,N
40321001,158720003,[D]Death less than 24 hours from onset of illness,Observation,SNOMED,N
44813040,5.01771E+14,[D]Death less than 24 hours from onset of illness,Observation,SNOMED,N
3529089,4.42461E+14,[D]Death less than 24 hours from onset of illness NOS,Observation,SNOMED,N
44812916,4.24851E+14,[D]Death less than 24 hours from onset of illness NOS,Observation,SNOMED,N
3131454,207541004,"[D]Death, not instantaneous cause unknown",Observation,Nebraska Lexicon,N
4007898,207541004,"[D]Death, not instantaneous cause unknown",Observation,SNOMED,N
44802323,5.01781E+14,"[D]Death, not instantaneous cause unknown",Observation,SNOMED,N
3066038,158721004,"[D]Death, not violent/instantaneous",Observation,Nebraska Lexicon,N
3145219,287197005,"[D]Death, not violent/instantaneous",Observation,Nebraska Lexicon,N
4118031,287197005,"[D]Death, not violent/instantaneous",Observation,SNOMED,N
40321003,158721004,"[D]Death, not violent/instantaneous",Observation,SNOMED,N
44802509,5.02521E+14,"[D]Death, not violent/instantaneous",Observation,SNOMED,N
44802324,5.01791E+14,"[D]Died, with no sign of disease",Observation,SNOMED,N
3077097,158725008,"[D]Found after death, unknown cause of death",Observation,Nebraska Lexicon,N
3131457,207545008,"[D]Found after death, unknown cause of death",Observation,Nebraska Lexicon,N
4010856,207545008,"[D]Found after death, unknown cause of death",Observation,SNOMED,N
40321007,158725008,"[D]Found after death, unknown cause of death",Observation,SNOMED,N
44802326,5.01811E+14,"[D]Found after death, unknown cause of death",Observation,SNOMED,N
3059614,158726009,[D]Found dead,Observation,Nebraska Lexicon,N
3131458,207546009,[D]Found dead,Observation,Nebraska Lexicon,N
4010857,207546009,[D]Found dead,Observation,SNOMED,N
40321008,158726009,[D]Found dead,Observation,SNOMED,N
3058014,158719009,[D]Instantaneous death,Observation,Nebraska Lexicon,N
3131452,207539000,[D]Instantaneous death,Observation,Nebraska Lexicon,N
4010855,207539000,[D]Instantaneous death,Observation,SNOMED,N
40321000,158719009,[D]Instantaneous death,Observation,SNOMED,N
44813039,5.01761E+14,[D]Instantaneous death,Observation,SNOMED,N
3108479,158717006,"[D]Sudden death, cause unknown",Observation,Nebraska Lexicon,N
3131447,207533004,"[D]Sudden death, cause unknown",Observation,Nebraska Lexicon,N
4007896,207533004,"[D]Sudden death, cause unknown",Observation,SNOMED,N
40320998,158717006,"[D]Sudden death, cause unknown",Observation,SNOMED,N
44802318,5.01711E+14,"[D]Sudden death, cause unknown",Observation,SNOMED,N
44796920,4.25381E+14,"[D]Sudden death, cause unknown NOS",Observation,SNOMED,N
3067842,158724007,[D]Unattended death,Observation,Nebraska Lexicon,N
3131456,207544007,[D]Unattended death,Observation,Nebraska Lexicon,N
4007900,207544007,[D]Unattended death,Observation,SNOMED,N
